City,Area,Bedrooms,Price
Pune,1403.0,2.0,86.86
Jaipur,895.0,5.0,84.99
Hyderabad,927.0,3.0,77.64
Delhi,1207.0,3.0,101.78
Bangalore,,2.0,
Pune,1580.0,2.0,80.16
Chennai,1675.0,1.0,71.49
Mumbai,1191.0,2.0,103.4
Chennai,1602.0,4.0,94.76
Pune,1894.0,2.0,89.98
Mumbai,,2.0,
Delhi,1658.0,3.0,91.14
Kolkata,1269.0,2.0,75.89
Kolkata,1660.0,4.0,96.77
Jaipur,1249.0,1.0,59.48
Lucknow,,3.0,
Kolkata,1577.0,4.0,88.75
Lucknow,1387.0,4.0,71.83
Mumbai,1611.0,2.0,110.72
Kolkata,1003.0,3.0,80.16
Pune,1426.0,5.0,101.95
Delhi,1676.0,3.0,92.87
Pune,1121.0,4.0,91.55
Pune,1620.0,3.0,88.88
Lucknow,1929.0,3.0,72.07
Ahmedabad,1064.0,4.0,74.78
Ahmedabad,1406.0,3.0,81.38
Bangalore,2001.0,2.0,93.47
Kolkata,725.0,1.0,61.66
Delhi,1461.0,4.0,91.31
Delhi,1577.0,2.0,96.61
Chennai,1308.0,4.0,94.84
Pune,2194.0,2.0,88.95
Delhi,1496.0,4.0,108.08
Mumbai,1837.0,4.0,118.61
Hyderabad,1633.0,4.0,97.39
Pune,1897.0,2.0,88.91
Lucknow,1370.0,4.0,81.18
Pune,777.0,3.0,77.59
Delhi,1518.0,1.0,76.42
Jaipur,625.0,4.0,71.89
Mumbai,1166.0,2.0,97.74
Mumbai,1113.0,2.0,100.17
Kolkata,1144.0,3.0,77.51
Ahmedabad,1805.0,3.0,74.95
Lucknow,1289.0,4.0,74.6
Kolkata,2122.0,2.0,73.27
Bangalore,1274.0,1.0,87.13
Hyderabad,444.0,5.0,89.65
Chennai,1063.0,2.0,80.62
Mumbai,1640.0,2.0,108.41
Lucknow,760.0,5.0,70.01
Ahmedabad,,3.0,
Lucknow,1626.0,1.0,58.15
Chennai,1173.0,4.0,93.18
Chennai,1078.0,4.0,80.56
Kolkata,1801.0,4.0,95.12
Pune,1209.0,2.0,81.19
Bangalore,883.0,1.0,82.59
Bangalore,1633.0,2.0,98.94
Delhi,1754.0,2.0,101.81
Bangalore,1372.0,2.0,95.21
Lucknow,1068.0,3.0,65.35
Bangalore,945.0,1.0,84.83
Ahmedabad,1078.0,3.0,72.57
Bangalore,795.0,5.0,108.78
Mumbai,1102.0,2.0,100.6
Delhi,1519.0,2.0,87.45
Lucknow,1594.0,3.0,73.15
Chennai,1310.0,2.0,90.29
Kolkata,,3.0,
Hyderabad,1205.0,2.0,88.61
Kolkata,1007.0,1.0,66.07
Pune,1163.0,4.0,95.67
Hyderabad,1749.0,2.0,88.83
Ahmedabad,389.0,3.0,74.06
Jaipur,841.0,4.0,74.4
Delhi,1110.0,1.0,79.86
Chennai,855.0,3.0,88.39
Kolkata,1475.0,3.0,86.4
Bangalore,686.0,3.0,93.8
Delhi,1781.0,2.0,89.66
Bangalore,2082.0,1.0,95.18
Delhi,1399.0,1.0,82.92
Delhi,1052.0,2.0,87.12
Pune,1670.0,2.0,90.57
Mumbai,1186.0,4.0,115.31
Ahmedabad,958.0,3.0,69.98
Bangalore,1321.0,1.0,86.86
Bangalore,669.0,4.0,96.08
Bangalore,1004.0,3.0,86.29
Pune,993.0,2.0,81.63
Kolkata,1262.0,2.0,78.55
Lucknow,664.0,4.0,65.14
Bangalore,929.0,3.0,95.54
Kolkata,1094.0,3.0,77.16
Mumbai,1489.0,3.0,117.15
Bangalore,1301.0,3.0,99.2
Ahmedabad,1953.0,2.0,76.58
Chennai,938.0,5.0,83.73
Jaipur,1653.0,2.0,75.79
Bangalore,1652.0,3.0,97.96
Lucknow,,2.0,
Chennai,1356.0,1.0,87.48
Ahmedabad,1405.0,5.0,86.77
Pune,924.0,2.0,83.23
Jaipur,,3.0,
Pune,1329.0,3.0,91.34
Lucknow,818.0,2.0,59.22
Jaipur,1776.0,2.0,60.21
Lucknow,1256.0,1.0,51.73
Pune,1321.0,5.0,98.54
Ahmedabad,295.0,3.0,62.84
Jaipur,1267.0,3.0,75.37
Hyderabad,1807.0,2.0,79.35
Kolkata,1048.0,2.0,77.34
Ahmedabad,784.0,5.0,70.88
Jaipur,1482.0,5.0,89.1
Lucknow,602.0,4.0,64.68
Lucknow,1540.0,4.0,81.31
Mumbai,1218.0,3.0,105.86
Ahmedabad,1332.0,2.0,75.95
Lucknow,2245.0,2.0,77.54
Delhi,1400.0,4.0,98.94
Kolkata,764.0,5.0,85.46
Pune,1345.0,2.0,84.98
Chennai,1597.0,3.0,92.34
Mumbai,492.0,4.0,114.75
Lucknow,1294.0,3.0,66.29
Delhi,607.0,4.0,92.7
Mumbai,1309.0,3.0,100.64
Delhi,1917.0,3.0,95.32
Mumbai,1126.0,2.0,110.8
Lucknow,1331.0,1.0,60.65
Delhi,1411.0,1.0,82.01
Jaipur,1437.0,2.0,72.83
Ahmedabad,1359.0,1.0,73.12
Chennai,496.0,3.0,72.99
Pune,1373.0,2.0,86.86
Chennai,1046.0,1.0,71.72
Pune,843.0,1.0,73.72
Hyderabad,1379.0,3.0,89.99
Kolkata,1355.0,3.0,74.13
Hyderabad,591.0,1.0,70.12
Bangalore,1140.0,3.0,104.4
Lucknow,1836.0,1.0,60.91
Jaipur,796.0,2.0,48.81
Ahmedabad,1366.0,2.0,72.23
Jaipur,817.0,1.0,64.43
Chennai,1956.0,2.0,87.17
Pune,1579.0,2.0,85.38
Hyderabad,968.0,3.0,75.49
Jaipur,1385.0,2.0,68.88
Hyderabad,751.0,3.0,82.34
Kolkata,574.0,4.0,82.17
Kolkata,1262.0,2.0,76.54
Pune,996.0,3.0,80.95
Bangalore,1379.0,2.0,92.33
Jaipur,629.0,1.0,57.17
Ahmedabad,1077.0,2.0,74.6
Hyderabad,1912.0,,
Hyderabad,1872.0,3.0,82.64
Kolkata,1969.0,4.0,94.14
Lucknow,2203.0,3.0,78.57
Pune,1138.0,2.0,81.97
Hyderabad,188.0,2.0,64.24
Kolkata,1741.0,4.0,94.4
Kolkata,853.0,3.0,89.77
Delhi,2123.0,2.0,94.48
Hyderabad,1333.0,3.0,85.16
Delhi,1954.0,3.0,99.8
Ahmedabad,1238.0,2.0,74.47
Ahmedabad,1028.0,4.0,79.16
Kolkata,1590.0,4.0,96.0
Lucknow,1495.0,3.0,79.73
Lucknow,841.0,5.0,74.15
Delhi,1286.0,5.0,110.98
Kolkata,1069.0,5.0,87.04
Delhi,1381.0,2.0,91.52
Pune,1286.0,1.0,79.24
Delhi,1354.0,3.0,97.52
Bangalore,1306.0,3.0,105.1
Hyderabad,1158.0,2.0,76.2
Ahmedabad,1443.0,3.0,70.03
Mumbai,996.0,3.0,107.45
Kolkata,1959.0,2.0,88.66
Lucknow,1293.0,,
Jaipur,1636.0,1.0,59.28
Hyderabad,,5.0,
Mumbai,1130.0,2.0,106.49
Bangalore,1668.0,2.0,104.38
Jaipur,1603.0,2.0,77.03
Lucknow,1250.0,2.0,56.44
Bangalore,586.0,2.0,85.3
Lucknow,1090.0,3.0,69.81
Lucknow,1264.0,2.0,72.87
Kolkata,1027.0,3.0,79.78
Jaipur,791.0,2.0,57.11
Pune,1641.0,1.0,76.63
Delhi,1227.0,4.0,88.85
Delhi,2023.0,2.0,99.37
Hyderabad,1232.0,4.0,95.3
Lucknow,1370.0,2.0,60.61
Hyderabad,1064.0,3.0,88.82
Jaipur,1904.0,4.0,78.44
Lucknow,1179.0,2.0,66.62
Lucknow,1218.0,3.0,59.91
Mumbai,919.0,2.0,100.83
Ahmedabad,1451.0,2.0,81.13
Delhi,1168.0,3.0,86.3
Jaipur,912.0,3.0,71.52
Bangalore,1280.0,3.0,103.81
Bangalore,1589.0,3.0,103.17
Pune,1959.0,4.0,99.43
Chennai,1394.0,2.0,80.36
Jaipur,1079.0,3.0,73.69
Chennai,1482.0,2.0,90.7
Mumbai,1243.0,1.0,94.43
Bangalore,1322.0,2.0,89.12
Jaipur,1299.0,3.0,71.81
Lucknow,1484.0,1.0,63.75
Ahmedabad,1538.0,3.0,79.73
Kolkata,1280.0,2.0,74.44
Ahmedabad,2707.0,3.0,97.7
Pune,1667.0,4.0,95.43
Bangalore,,3.0,
Hyderabad,1161.0,2.0,76.2
Hyderabad,1292.0,,
Kolkata,1543.0,2.0,70.92
Bangalore,2033.0,2.0,97.53
Jaipur,1012.0,3.0,65.17
Lucknow,1760.0,2.0,64.2
Pune,1381.0,2.0,88.72
Hyderabad,1431.0,2.0,75.19
Kolkata,,2.0,
Ahmedabad,634.0,2.0,66.17
Lucknow,1513.0,3.0,68.69
Hyderabad,1960.0,5.0,90.58
Ahmedabad,876.0,3.0,73.33
Jaipur,1300.0,1.0,59.73
Ahmedabad,1571.0,3.0,77.15
Lucknow,517.0,3.0,65.44
Ahmedabad,1434.0,3.0,78.34
Jaipur,1195.0,3.0,74.81
Pune,1860.0,3.0,87.0
Lucknow,1004.0,2.0,54.01
Pune,1283.0,1.0,86.5
Kolkata,978.0,1.0,64.38
Bangalore,1252.0,1.0,86.13
Ahmedabad,1012.0,4.0,78.46
Mumbai,1145.0,3.0,111.54
Pune,841.0,3.0,81.53
Jaipur,1021.0,2.0,71.79
Hyderabad,999.0,3.0,78.04
Pune,1116.0,2.0,82.95
Hyderabad,1253.0,3.0,88.5
Ahmedabad,138.0,2.0,55.54
Kolkata,1357.0,3.0,81.7
Delhi,1795.0,3.0,101.11
Lucknow,1601.0,2.0,63.32
Hyderabad,953.0,4.0,86.04
Hyderabad,1709.0,3.0,94.72
Lucknow,976.0,2.0,58.8
Delhi,1417.0,3.0,96.53
Ahmedabad,333.0,3.0,63.5
Jaipur,1543.0,5.0,82.18
Bangalore,1302.0,1.0,84.95
Hyderabad,1355.0,,
Delhi,1306.0,2.0,87.68
Delhi,2047.0,2.0,97.04
Kolkata,1649.0,3.0,77.54
Hyderabad,1586.0,2.0,79.67
Pune,1522.0,,
Ahmedabad,2102.0,3.0,90.17
Jaipur,1199.0,2.0,62.32
Delhi,744.0,1.0,84.71
Kolkata,1986.0,4.0,88.66
Kolkata,1109.0,,
Lucknow,1498.0,3.0,73.91
Hyderabad,1508.0,3.0,88.44
Delhi,,3.0,
Jaipur,734.0,2.0,60.97
Pune,1726.0,3.0,99.12
Mumbai,1807.0,3.0,114.9
Mumbai,1553.0,1.0,102.68
Pune,1460.0,1.0,88.17
Delhi,740.0,1.0,89.04
Hyderabad,1167.0,2.0,74.67
Jaipur,1785.0,1.0,66.7
Lucknow,987.0,2.0,52.54
Hyderabad,1353.0,3.0,91.84
Bangalore,1484.0,3.0,96.78
Hyderabad,1505.0,4.0,89.09
Hyderabad,890.0,3.0,88.28
Ahmedabad,1252.0,1.0,58.52
Delhi,1638.0,2.0,88.4
Lucknow,2043.0,3.0,72.32
Ahmedabad,1213.0,2.0,67.8
Delhi,1464.0,2.0,86.58
Chennai,836.0,4.0,89.08
Lucknow,1202.0,1.0,55.65
Delhi,1100.0,3.0,90.89
Mumbai,2075.0,4.0,111.94
Ahmedabad,1593.0,3.0,79.14
Chennai,1337.0,1.0,78.29
Lucknow,538.0,4.0,61.58
Bangalore,1423.0,1.0,78.96
Jaipur,1427.0,4.0,75.01
Bangalore,1209.0,2.0,84.5
Mumbai,1318.0,1.0,101.05
Mumbai,2020.0,1.0,104.88
Pune,1679.0,2.0,81.43
Pune,945.0,2.0,77.47
Bangalore,2080.0,3.0,101.99
Ahmedabad,982.0,3.0,70.93
Hyderabad,1946.0,3.0,90.42
Delhi,1010.0,5.0,97.25
Jaipur,1239.0,2.0,64.91
Chennai,455.0,2.0,69.54
Jaipur,1510.0,3.0,76.1
Mumbai,514.0,2.0,89.64
Pune,1382.0,2.0,85.81
Hyderabad,1126.0,3.0,87.48
Kolkata,1130.0,2.0,69.69
Lucknow,1457.0,3.0,68.44
Kolkata,1627.0,2.0,84.11
Kolkata,1823.0,4.0,86.75
Ahmedabad,832.0,2.0,74.14
Ahmedabad,1175.0,3.0,77.59
Pune,1280.0,4.0,90.0
Kolkata,1541.0,1.0,79.48
Chennai,1533.0,1.0,82.11
Mumbai,962.0,3.0,102.73
Kolkata,1780.0,3.0,82.67
Hyderabad,1464.0,3.0,81.48
Lucknow,2015.0,2.0,67.55
Delhi,1426.0,4.0,98.66
Pune,498.0,3.0,92.67
Pune,,1.0,
Bangalore,1235.0,3.0,108.23
Hyderabad,962.0,2.0,77.15
Ahmedabad,947.0,3.0,71.79
Mumbai,2061.0,1.0,107.42
Chennai,800.0,3.0,83.57
Hyderabad,1088.0,3.0,88.81
Jaipur,1326.0,3.0,77.35
Delhi,773.0,,
Lucknow,1234.0,4.0,68.27
Bangalore,354.0,4.0,86.96
Hyderabad,1079.0,3.0,83.12
Bangalore,852.0,3.0,89.9
Delhi,1177.0,2.0,86.86
Kolkata,1277.0,2.0,78.46
Bangalore,1839.0,1.0,87.7
Pune,1055.0,3.0,84.22
Ahmedabad,2154.0,2.0,69.2
Kolkata,1384.0,2.0,67.72
Hyderabad,922.0,1.0,74.43
Lucknow,1354.0,4.0,68.76
Pune,1794.0,3.0,103.87
Delhi,872.0,2.0,77.83
Kolkata,2076.0,2.0,84.88
Pune,1512.0,2.0,88.09
Ahmedabad,842.0,4.0,82.33
Kolkata,1091.0,2.0,74.75
Mumbai,,4.0,
Mumbai,1743.0,2.0,112.89
Kolkata,828.0,4.0,80.12
Kolkata,1915.0,4.0,101.02
Mumbai,1756.0,3.0,113.16
Hyderabad,1965.0,4.0,97.14
Bangalore,1323.0,3.0,106.7
Lucknow,1793.0,1.0,62.82
Pune,1203.0,5.0,98.21
Pune,1708.0,2.0,87.93
Delhi,1335.0,2.0,93.06
Lucknow,2020.0,2.0,76.65
Chennai,1407.0,2.0,85.33
Mumbai,962.0,3.0,107.87
Chennai,1905.0,2.0,86.02
Ahmedabad,1383.0,3.0,76.81
Lucknow,1085.0,2.0,62.09
Jaipur,1066.0,4.0,72.39
Delhi,943.0,,
Kolkata,727.0,2.0,76.85
Ahmedabad,1131.0,1.0,69.7
Bangalore,1381.0,3.0,96.6
Jaipur,1147.0,2.0,71.76
Lucknow,212.0,3.0,52.89
Lucknow,685.0,3.0,61.88
Chennai,1676.0,1.0,76.94
Hyderabad,1254.0,4.0,87.43
Chennai,617.0,2.0,72.94
Pune,1157.0,3.0,87.04
Chennai,1349.0,3.0,90.07
Hyderabad,1682.0,2.0,87.69
Bangalore,1025.0,3.0,84.83
Ahmedabad,1553.0,3.0,78.25
Mumbai,1291.0,2.0,106.46
Lucknow,1151.0,2.0,60.51
Kolkata,1649.0,4.0,90.45
Chennai,922.0,2.0,83.05
Jaipur,1678.0,3.0,75.75
Bangalore,843.0,2.0,79.57
Delhi,1069.0,3.0,83.83
Lucknow,1146.0,2.0,63.57
Hyderabad,1255.0,4.0,90.02
Pune,282.0,3.0,78.44
Hyderabad,1342.0,3.0,84.72
Chennai,,2.0,
Ahmedabad,1367.0,3.0,71.1
Pune,1409.0,1.0,80.39
Jaipur,1690.0,1.0,59.11
Hyderabad,765.0,2.0,72.09
Jaipur,1391.0,4.0,81.34
Delhi,1280.0,2.0,86.35
Jaipur,1072.0,2.0,65.3
Lucknow,870.0,3.0,58.85
Bangalore,1332.0,3.0,95.73
Pune,1834.0,3.0,87.71
Lucknow,1203.0,3.0,67.87
Kolkata,1801.0,1.0,66.56
Hyderabad,1758.0,2.0,90.83
Hyderabad,444.0,4.0,90.38
Kolkata,956.0,5.0,101.31
Jaipur,1080.0,2.0,74.55
Lucknow,1829.0,1.0,70.58
Pune,1292.0,2.0,78.2
Pune,1816.0,2.0,86.85
Kolkata,1245.0,2.0,77.88
Hyderabad,1827.0,,
Kolkata,1480.0,,
Delhi,1261.0,1.0,84.87
Delhi,1769.0,2.0,89.19
Delhi,1098.0,2.0,86.75
Mumbai,2108.0,2.0,109.55
Bangalore,715.0,2.0,89.98
Ahmedabad,1127.0,2.0,56.98
Chennai,1340.0,3.0,87.29
Mumbai,1003.0,3.0,96.27
Pune,1457.0,5.0,105.27
Jaipur,1251.0,4.0,76.41
Hyderabad,1431.0,2.0,84.99
Jaipur,944.0,4.0,62.15
Kolkata,893.0,2.0,76.84
Hyderabad,1288.0,2.0,81.59
Chennai,1591.0,3.0,101.14
Chennai,2037.0,2.0,91.09
Lucknow,569.0,2.0,66.69
Jaipur,1221.0,2.0,63.37
Ahmedabad,1477.0,2.0,76.22
Chennai,1446.0,2.0,86.44
Bangalore,811.0,3.0,92.69
Lucknow,1009.0,1.0,51.53
Ahmedabad,1294.0,,
Hyderabad,2373.0,4.0,103.61
Jaipur,1677.0,2.0,72.28
Jaipur,1440.0,2.0,74.35
Ahmedabad,222.0,3.0,61.82
Ahmedabad,773.0,3.0,68.45
Chennai,808.0,3.0,78.56
Hyderabad,1443.0,3.0,79.59
Lucknow,1245.0,4.0,74.07
Bangalore,1045.0,5.0,105.38
Pune,1433.0,2.0,88.74
Pune,695.0,3.0,83.55
Mumbai,974.0,2.0,101.3
Bangalore,1273.0,2.0,91.26
Hyderabad,2047.0,5.0,104.77
Hyderabad,1658.0,1.0,78.78
Lucknow,1472.0,1.0,57.32
Jaipur,,3.0,
Mumbai,1292.0,3.0,105.03
Lucknow,1786.0,3.0,68.59
Mumbai,2030.0,3.0,116.85
Jaipur,1204.0,3.0,76.19
Kolkata,1480.0,3.0,84.02
Mumbai,1665.0,3.0,110.58
Lucknow,1463.0,2.0,78.82
Kolkata,776.0,3.0,81.87
Ahmedabad,1002.0,3.0,74.55
Bangalore,1596.0,2.0,92.85
Chennai,1074.0,1.0,79.58
Lucknow,2017.0,2.0,69.5
Ahmedabad,1176.0,3.0,79.29
Pune,766.0,3.0,88.7
Pune,1713.0,,
Hyderabad,1156.0,4.0,83.62
Lucknow,1187.0,2.0,64.11
Delhi,1647.0,1.0,72.74
Chennai,903.0,2.0,88.02
Delhi,1332.0,1.0,88.5
Bangalore,815.0,2.0,90.3
Hyderabad,1330.0,2.0,81.12
Chennai,644.0,2.0,75.95
Kolkata,963.0,,
Mumbai,1659.0,3.0,114.34
Chennai,1818.0,2.0,85.72
Jaipur,946.0,2.0,59.04
Kolkata,941.0,2.0,87.9
Mumbai,1340.0,1.0,98.52
Bangalore,976.0,4.0,107.51
Pune,1675.0,2.0,84.94
Mumbai,743.0,4.0,97.53
Jaipur,1049.0,3.0,67.77
Hyderabad,2024.0,1.0,77.16
Mumbai,1451.0,2.0,103.12
Chennai,1533.0,2.0,87.07
Chennai,1223.0,2.0,77.19
Hyderabad,715.0,2.0,78.31
Chennai,1919.0,2.0,88.55
Bangalore,1378.0,3.0,104.88
Jaipur,1679.0,2.0,64.92
Lucknow,1190.0,2.0,66.79
Lucknow,1289.0,2.0,66.28
Pune,1140.0,4.0,92.14
Ahmedabad,1382.0,3.0,65.45
Bangalore,1111.0,3.0,98.26
Ahmedabad,955.0,2.0,69.2
Lucknow,1220.0,4.0,67.36
Mumbai,1511.0,2.0,101.07
Mumbai,1765.0,2.0,112.57
Mumbai,761.0,3.0,93.9
Chennai,1654.0,2.0,88.8
Chennai,1020.0,1.0,80.4
Delhi,896.0,3.0,96.67
Mumbai,918.0,4.0,110.83
Mumbai,2341.0,2.0,101.93
Kolkata,1597.0,3.0,86.43
Hyderabad,839.0,3.0,83.04
Lucknow,1079.0,2.0,54.11
Chennai,757.0,2.0,83.18
Jaipur,770.0,4.0,74.57
Chennai,755.0,2.0,78.1
Jaipur,883.0,2.0,72.38
Delhi,1606.0,1.0,85.3
Jaipur,1726.0,4.0,82.87
Chennai,931.0,3.0,88.24
Pune,1134.0,1.0,74.29
Chennai,1635.0,3.0,99.84
Bangalore,1314.0,3.0,89.12
Pune,1439.0,5.0,100.38
Mumbai,1092.0,3.0,108.92
Lucknow,1912.0,3.0,81.55
Jaipur,1986.0,2.0,82.12
Chennai,1589.0,2.0,84.12
Chennai,1059.0,3.0,76.65
Jaipur,773.0,2.0,71.43
Ahmedabad,1998.0,3.0,79.03
Lucknow,1430.0,3.0,73.37
Kolkata,1347.0,4.0,89.45
Hyderabad,1584.0,2.0,86.76
Mumbai,1310.0,1.0,90.8
Pune,1193.0,1.0,77.29
Chennai,2186.0,2.0,92.61
Delhi,1772.0,4.0,108.69
Lucknow,1964.0,3.0,83.29
Jaipur,1932.0,3.0,73.32
Chennai,506.0,2.0,73.35
Pune,1632.0,3.0,83.09
Delhi,1499.0,3.0,98.91
Hyderabad,1053.0,2.0,74.97
Hyderabad,2476.0,3.0,91.95
Pune,1361.0,1.0,76.09
Lucknow,1093.0,1.0,61.21
Delhi,1245.0,1.0,84.05
Jaipur,1547.0,4.0,77.95
Delhi,1478.0,2.0,92.81
Bangalore,1089.0,3.0,92.85
Jaipur,1636.0,1.0,61.97
Mumbai,1313.0,,
Kolkata,1199.0,1.0,68.84
Mumbai,1216.0,4.0,113.63
Kolkata,833.0,3.0,75.12
Mumbai,913.0,4.0,108.09
Delhi,878.0,2.0,81.46
Lucknow,346.0,2.0,51.44
Pune,1436.0,2.0,88.02
Chennai,892.0,2.0,85.44
Kolkata,,4.0,
Chennai,1179.0,2.0,82.12
Bangalore,905.0,2.0,83.65
Bangalore,1153.0,3.0,96.52
Chennai,1331.0,1.0,78.36
Bangalore,1021.0,2.0,94.54
Jaipur,933.0,2.0,62.86
Chennai,1056.0,2.0,82.54
Bangalore,1680.0,2.0,90.41
Kolkata,1072.0,,
Lucknow,1367.0,2.0,69.02
Bangalore,1099.0,3.0,96.86
Chennai,1257.0,2.0,81.33
Kolkata,1639.0,3.0,77.32
Chennai,940.0,3.0,96.33
Hyderabad,2191.0,2.0,91.29
Delhi,1442.0,4.0,97.93
Delhi,1381.0,4.0,99.99
Delhi,880.0,3.0,83.09
Mumbai,1560.0,,
Jaipur,1965.0,4.0,84.47
Chennai,997.0,2.0,73.28
Jaipur,898.0,2.0,63.41
Chennai,1318.0,3.0,81.57
Hyderabad,895.0,1.0,69.72
Bangalore,1119.0,3.0,90.37
Mumbai,1634.0,2.0,107.71
Lucknow,2007.0,1.0,65.22
Chennai,,4.0,
Kolkata,955.0,2.0,76.62
Bangalore,1189.0,3.0,101.07
Pune,1160.0,2.0,89.67
Pune,1340.0,1.0,80.42
Lucknow,1653.0,2.0,72.13
Kolkata,979.0,3.0,71.08
Delhi,2175.0,3.0,109.06
Mumbai,883.0,4.0,109.07
Jaipur,,4.0,
Ahmedabad,979.0,5.0,81.16
Ahmedabad,2284.0,3.0,79.84
Mumbai,1953.0,1.0,105.97
Bangalore,973.0,4.0,105.42
Hyderabad,1115.0,5.0,99.76
Bangalore,1261.0,2.0,92.77
Pune,1107.0,1.0,73.63
Jaipur,1660.0,1.0,59.28
Pune,1496.0,3.0,86.07
Chennai,1381.0,3.0,87.08
Pune,1627.0,1.0,85.11
Ahmedabad,1475.0,4.0,83.2
Ahmedabad,1569.0,3.0,79.84
Jaipur,1369.0,3.0,70.25
Pune,1988.0,3.0,97.88
Mumbai,1352.0,2.0,98.57
Mumbai,1240.0,4.0,109.87
Lucknow,1619.0,1.0,60.88
Hyderabad,1527.0,3.0,94.25
Jaipur,1291.0,2.0,64.92
Pune,644.0,,
Jaipur,1863.0,2.0,66.6
Bangalore,,2.0,
Delhi,959.0,,
Kolkata,1466.0,3.0,85.52
Bangalore,1090.0,4.0,102.51
Bangalore,1511.0,4.0,107.64
Pune,1746.0,4.0,108.76
Delhi,1247.0,3.0,96.82
Mumbai,1584.0,4.0,127.85
Mumbai,736.0,1.0,84.17
Bangalore,955.0,2.0,91.05
Hyderabad,1660.0,2.0,83.35
Mumbai,1044.0,1.0,88.35
Chennai,969.0,1.0,81.85
Bangalore,1009.0,2.0,96.39
Kolkata,868.0,3.0,85.3
Delhi,1701.0,3.0,97.49
Lucknow,1731.0,3.0,67.98
Ahmedabad,995.0,4.0,81.79
Jaipur,857.0,5.0,78.7
Bangalore,1262.0,3.0,103.7
Mumbai,831.0,1.0,99.87
Jaipur,1582.0,3.0,72.65
Kolkata,1304.0,3.0,83.65
Pune,1154.0,1.0,74.77
Ahmedabad,1708.0,2.0,80.51
Hyderabad,922.0,2.0,77.9
Lucknow,1129.0,3.0,60.49
Pune,821.0,2.0,74.83
Kolkata,,3.0,
Mumbai,937.0,3.0,99.89
Chennai,976.0,4.0,88.14
Delhi,939.0,3.0,81.68
Pune,1263.0,3.0,87.4
Pune,1260.0,1.0,74.92
Lucknow,679.0,2.0,61.07
Delhi,1618.0,3.0,93.28
Kolkata,693.0,2.0,71.22
Jaipur,608.0,1.0,55.42
Jaipur,1714.0,4.0,85.5
Delhi,858.0,1.0,87.13
Hyderabad,1442.0,,
Bangalore,1066.0,2.0,83.81
Hyderabad,897.0,2.0,68.12
Hyderabad,825.0,3.0,83.62
Pune,1452.0,2.0,84.36
Pune,926.0,3.0,85.44
Ahmedabad,1738.0,3.0,84.76
Mumbai,690.0,4.0,109.04
Kolkata,1866.0,4.0,94.38
Kolkata,468.0,3.0,66.53
Ahmedabad,1414.0,2.0,71.92
Pune,829.0,2.0,79.84
Lucknow,663.0,2.0,49.1
Lucknow,1259.0,4.0,72.61
Mumbai,1570.0,3.0,112.44
Delhi,1221.0,2.0,84.9
Pune,1282.0,2.0,84.09
Jaipur,1381.0,5.0,81.35
Jaipur,1546.0,3.0,82.48
Pune,1958.0,4.0,97.83
Chennai,1002.0,4.0,86.74
Delhi,1491.0,3.0,90.36
Jaipur,1070.0,4.0,78.19
Bangalore,1230.0,3.0,96.68
Hyderabad,1572.0,3.0,77.56
Pune,1372.0,,
Chennai,1001.0,2.0,71.77
Bangalore,1341.0,2.0,86.07
Hyderabad,1441.0,5.0,98.0
Hyderabad,1552.0,4.0,94.39
Mumbai,1756.0,4.0,114.7
Delhi,2016.0,5.0,105.22
Pune,1301.0,3.0,92.3
Chennai,858.0,2.0,81.77
Ahmedabad,1426.0,3.0,76.23
Mumbai,764.0,1.0,88.22
Lucknow,2060.0,1.0,71.39
Bangalore,1077.0,2.0,90.62
Ahmedabad,1694.0,1.0,69.33
Bangalore,,3.0,
Pune,1397.0,4.0,99.11
Chennai,667.0,3.0,82.28
Chennai,984.0,1.0,73.77
Hyderabad,1142.0,4.0,86.22
Ahmedabad,1150.0,4.0,74.51
Chennai,1337.0,1.0,75.9
Jaipur,1035.0,2.0,63.85
Bangalore,1496.0,3.0,100.57
Hyderabad,1261.0,2.0,88.18
Pune,1562.0,4.0,90.43
Chennai,705.0,3.0,90.96
Kolkata,1612.0,1.0,75.58
Pune,1951.0,3.0,99.13
Ahmedabad,1236.0,3.0,78.65
Jaipur,1782.0,5.0,88.22
Delhi,1288.0,2.0,91.2
Lucknow,,4.0,
Kolkata,1384.0,2.0,78.88
Hyderabad,1927.0,2.0,89.43
Bangalore,1895.0,3.0,94.01
Ahmedabad,687.0,4.0,79.19
Ahmedabad,,3.0,
Delhi,1265.0,2.0,94.24
Kolkata,1017.0,2.0,79.55
Bangalore,1452.0,1.0,96.01
Lucknow,1244.0,3.0,67.37
Mumbai,1118.0,,
Mumbai,2090.0,4.0,124.32
Ahmedabad,1613.0,5.0,85.37
Kolkata,1585.0,4.0,92.4
Delhi,977.0,1.0,78.29
Ahmedabad,1285.0,4.0,79.3
Mumbai,1245.0,1.0,94.04
Ahmedabad,1337.0,2.0,71.83
Mumbai,1123.0,2.0,105.36
Kolkata,1669.0,2.0,74.43
Kolkata,1832.0,2.0,80.48
Delhi,1606.0,2.0,88.24
Hyderabad,1259.0,1.0,76.55
Hyderabad,1138.0,1.0,80.74
Ahmedabad,1732.0,3.0,82.79
Ahmedabad,1429.0,3.0,67.84
Ahmedabad,1522.0,1.0,71.2
Delhi,1422.0,2.0,88.75
Pune,1002.0,3.0,90.0
Ahmedabad,1925.0,1.0,66.83
